category	entry_id	openalex_id	doi	publication_year	authors
fields	https://openalex.org/fields/11	https://openalex.org/W3004280078	https://doi.org/10.1038/s41586-020-2012-7	2020	Peng Zhou, Xing‐Lou Yang, Xian-Guang Wang, Ben Hu, Lei Zhang, Wei Zhang, Hao-Rui Si, Yan Zhu, Bei Li, Chao-Lin Huang, Huidong Chen, Jing Chen, Yun Luo, Hua Guo, Ren-Di Jiang, Mei-Qin Liu, Ying Chen, Xu-Rui Shen, Xi Wang, Xiao-Shuang Zheng, Kai Zhao, Quan-Jiao Chen, Fēi Dèng, Linlin Liu, Bing Yan, Fa-Xian Zhan, Yan-Yi Wang, Geng-Fu Xiao, Zheng‐Li Shi
fields	https://openalex.org/fields/11	https://openalex.org/W1542649433	https://doi.org/10.1016/b978-0-12-473542-2.x5000-7	1995	Horst Marschner
fields	https://openalex.org/fields/11	https://openalex.org/W2116122104	https://doi.org/10.1046/j.1365-313x.1998.00343.x	1998	Steven J. Clough, Andrew F. Bent
fields	https://openalex.org/fields/11	https://openalex.org/W1487923163		1998	Richard G. Allen, L. S. Pereira, Dirk Raes, Martin Smith
fields	https://openalex.org/fields/11	https://openalex.org/W2111647009	https://doi.org/10.1093/molbev/msu300	2014	Lam-Tung Nguyen, Heiko A. Schmidt, Arndt von Haeseler, Bùi Quang Minh
fields	https://openalex.org/fields/11	https://openalex.org/W2738453812	https://doi.org/10.15468/hnhrg3	2017	Thomas Orrell
fields	https://openalex.org/fields/11	https://openalex.org/W2010094123	https://doi.org/10.1016/0306-3623(91)90478-o	1991	Barry Halliwell, John M.C. Gutteridge
fields	https://openalex.org/fields/11	https://openalex.org/W3199943451		1989	Joe Felsenstein
fields	https://openalex.org/fields/11	https://openalex.org/W2028823348	https://doi.org/10.1007/bf00018060	1973	L. S. Bates, R. P. Waldren, I. D. Teare
fields	https://openalex.org/fields/11	https://openalex.org/W246286872	https://doi.org/10.1159/000368408	2015	Guoqin Wang, Ruiqin Ma, Guangwei Qiao, Koji Wada, Yoshiharu Aizawa, Toshihiko Satoh
fields	https://openalex.org/fields/11	https://openalex.org/W4232534952	https://doi.org/10.1016/0003-2697(85)90442-7	1985	P Smith, Randall I. Krohn, Greg T. Hermanson, A. Krishna Mallia, F.H. Gartner, M.D. Provenzano, E. Fujimoto, N.M. Goeke, Bradley J. S. C. Olson, Dennis Klenk
fields	https://openalex.org/fields/11	https://openalex.org/W2319410825	https://doi.org/10.2307/2287932	1985	D. F. Cox, K. A. Gomez, Arthur A. Gomez
fields	https://openalex.org/fields/11	https://openalex.org/W2103546861	https://doi.org/10.1080/10635150390235520	2003	Stéphane Guindon, Olivier Gascuel
fields	https://openalex.org/fields/11	https://openalex.org/W4300998844	https://doi.org/10.2307/2905454	1985	M. Warner, Pierre Bourdieu, Richard Nice
fields	https://openalex.org/fields/11	https://openalex.org/W2024509488	https://doi.org/10.1037/h0046016	1959	Donald T. Campbell, Donald W. Fiske
fields	https://openalex.org/fields/11	https://openalex.org/W2004444667	https://doi.org/10.1111/j.1471-8286.2005.01155.x	2005	Rod Peakall, Peter E. Smouse
fields	https://openalex.org/fields/11	https://openalex.org/W2253414912	https://doi.org/10.1093/oxfordjournals.jhered.a111573	1995	Michel Raymond, François Rousset
fields	https://openalex.org/fields/11	https://openalex.org/W240701929	https://doi.org/10.1016/0016-0032(57)90766-4	1957	Laurence C. McGinn
fields	https://openalex.org/fields/11	https://openalex.org/W2109228066		1980	R. G. D. Steel, J. H. Torrie
fields	https://openalex.org/fields/11	https://openalex.org/W2009310436	https://doi.org/10.1093/nar/12.1part1.387	1984	John Devereux, Paul Haeberli, Oliver Smithies
fields	https://openalex.org/fields/11	https://openalex.org/W2123036062	https://doi.org/10.1093/jee/18.2.265a	1925	W. S. Abbott
fields	https://openalex.org/fields/11	https://openalex.org/W2172820226		1994	OLE FOLMER, Michael B. Black, Walter R. Hoeh, Richard A. Lutz, Robert C. Vrijenhoek
fields	https://openalex.org/fields/11	https://openalex.org/W2092613863	https://doi.org/10.1111/j.1558-5646.1989.tb04220.x	1989	William R. Rice
fields	https://openalex.org/fields/11	https://openalex.org/W1512952934		1982	A. L. Page
fields	https://openalex.org/fields/11	https://openalex.org/W2098910318	https://doi.org/10.1017/cbo9780511810176	1983	G. S. Maddala
fields	https://openalex.org/fields/11	https://openalex.org/W2171114940	https://doi.org/10.1093/nar/18.22.6531	1990	John G. Williams, Anne R. Kubelik, Kenneth J. Livak, J. Antoni Rafalski, Scott Tingey
fields	https://openalex.org/fields/11	https://openalex.org/W1810028515	https://doi.org/10.1111/j.1467-985x.2010.00676_9.x	2011	Cedric E. Ginestet
fields	https://openalex.org/fields/11	https://openalex.org/W249845531	https://doi.org/10.1016/0143-4179(83)90049-5	1983	Miklós Palkovits
fields	https://openalex.org/fields/11	https://openalex.org/W1512608287		2014	Marion Jackson
fields	https://openalex.org/fields/11	https://openalex.org/W2157107905	https://doi.org/10.1093/bioinformatics/btr507	2011	Tanja Magoč, Steven L. Salzberg
fields	https://openalex.org/fields/11	https://openalex.org/W2140729960	https://doi.org/10.1186/gb-2013-14-4-r36	2013	Daehwan Kim, Geo Pertea, Cole Trapnell, Harold Pimentel, Ryan Kelley, Steven L. Salzberg
fields	https://openalex.org/fields/11	https://openalex.org/W3004318991	https://doi.org/10.1016/s0140-6736(20)30251-8	2020	Roujian Lu, Xiang Zhao, Juan Li, Peihua Niu, Bo Yang, Honglong Wu, Wen‐Ching Wang, Hao Song, Baoying Huang, Na Zhu, Yuhai Bi, Xuejun Ma, Faxian Zhan, Liang Wang, Tao Hu, Hong Zhou, Zhenhong Hu, Weimin Zhou, Li Zhao, Jing Chen, Yao Meng, Ji Wang, Lin Yang, Jianying Yuan, Zhihao Xie, Jinmin Ma, William J. Liu, Dayan Wang, Wenbo Xu, Edward C. Holmes, George F. Gao, Guizhen Wu, Weijun Chen, Weifeng Shi, Wenjie Tan
fields	https://openalex.org/fields/11	https://openalex.org/W2161163382	https://doi.org/10.1111/j.1442-9993.2001.01070.pp.x	2001	Marti J. Anderson
fields	https://openalex.org/fields/11	https://openalex.org/W3003217347	https://doi.org/10.1038/s41586-020-2008-3	2020	Fan Wu, Su Zhao, Bin Yu, Yanmei Chen, Wen Wang, Zhi-Gang Song, Yi Hu, Zhao-Wu Tao, Jun-Hua Tian, Yuan-Yuan Pei, Ming-Li Yuan, Yu-Ling Zhang, Fa-Hui Dai, Yi Liu, Qimin Wang, Jiao-Jiao Zheng, Lin Xu, Edward C. Holmes, Yǒng-Zhèn Zhāng
fields	https://openalex.org/fields/11	https://openalex.org/W2746723710	https://doi.org/10.15468/ib5ypt	2017	Jeroen Creuwels
fields	https://openalex.org/fields/11	https://openalex.org/W2127396309	https://doi.org/10.1093/bioinformatics/bts460	2012	Rod Peakall, Peter E. Smouse
fields	https://openalex.org/fields/11	https://openalex.org/W2083381199	https://doi.org/10.1016/j.cell.2004.12.035	2005	Benjamin P. Lewis, Christopher B. Burge, David P. Bartel
fields	https://openalex.org/fields/11	https://openalex.org/W2031596649	https://doi.org/10.1038/1811199a0	1958	Marsden S. Blois
fields	https://openalex.org/fields/11	https://openalex.org/W2082091267	https://doi.org/10.1093/nar/8.19.4321	1980	Michael G. Murray, William F. Thompson
fields	https://openalex.org/fields/11	https://openalex.org/W2148717014	https://doi.org/10.1146/annurev.arplant.59.032607.092911	2008	Rana Munns, Mark Tester
fields	https://openalex.org/fields/11	https://openalex.org/W2162515800	https://doi.org/10.1038/nature05286	2006	Jonathan D. G. Jones, Jeffery L. Dangl
fields	https://openalex.org/fields/11	https://openalex.org/W2035839217	https://doi.org/10.1007/s12686-011-9548-7	2011	Dent Earl, Bridgett M. vonHoldt
fields	https://openalex.org/fields/11	https://openalex.org/W2004256739	https://doi.org/10.1016/0038-0717(87)90052-6	1987	Eric D. Vance, Philip C. Brookes, D. S. Jenkinson
fields	https://openalex.org/fields/11	https://openalex.org/W2138213161	https://doi.org/10.1016/0031-9422(80)85004-7	1980	Edwin Pahlich, Chr. Gerlitz
fields	https://openalex.org/fields/11	https://openalex.org/W2154401636	https://doi.org/10.1128/jb.173.2.697-703.1991	1991	W G Weisburg, Susan M. Barns, Dale A. Pelletier, David Lane
fields	https://openalex.org/fields/11	https://openalex.org/W2155649556		1990	J.J. Doyle
fields	https://openalex.org/fields/11	https://openalex.org/W2141449020	https://doi.org/10.1007/978-0-387-70638-2	2007	C.P. Khare
fields	https://openalex.org/fields/11	https://openalex.org/W2139328007	https://doi.org/10.1146/annurev.arplant.55.031903.141701	2004	Klaus Apel, Heribert Hirt
fields	https://openalex.org/fields/11	https://openalex.org/W2150297520	https://doi.org/10.1093/bioinformatics/12.4.357	1996	Roderic Page
fields	https://openalex.org/fields/11	https://openalex.org/W2740067607	https://doi.org/10.15468/6e8nje	2015	Ae c B a d a B a c a
fields	https://openalex.org/fields/11	https://openalex.org/W2147618390	https://doi.org/10.2307/1942268	1957	J. R. Bray, J. T. Curtis
fields	https://openalex.org/fields/11	https://openalex.org/W2069687969	https://doi.org/10.2134/agronj1961.00021962005300050002x	1961	H. F. Robinson
fields	https://openalex.org/fields/11	https://openalex.org/W2056795330	https://doi.org/10.1046/j.1467-9884.2003.t01-2-00383_4.x	2003	Freda Kemp
fields	https://openalex.org/fields/11	https://openalex.org/W3007125419	https://doi.org/10.1093/jaoac/41.3.740a	1958	L J Hardin
fields	https://openalex.org/fields/11	https://openalex.org/W2743680033	https://doi.org/10.15468/nc6rxy	2017	MNHN
fields	https://openalex.org/fields/11	https://openalex.org/W2154140763	https://doi.org/10.1016/s1360-1385(02)02312-9	2002	Ron Mittler
fields	https://openalex.org/fields/11	https://openalex.org/W2018764772	https://doi.org/10.1080/01621459.1968.10480934	1968	Pranab Kumar Sen
fields	https://openalex.org/fields/11	https://openalex.org/W2128016314	https://doi.org/10.1101/gr.229102	2002	W. James Kent, Charles W. Sugnet, Terrence S. Furey, Krishna M. Roskin, Tom H. Pringle, Alan M. Zahler, A Haussler
fields	https://openalex.org/fields/11	https://openalex.org/W2041282815	https://doi.org/10.1080/01621459.1952.10483441	1952	William Kruskal, W. Allen Wallis
fields	https://openalex.org/fields/11	https://openalex.org/W2789843538	https://doi.org/10.1093/bioinformatics/bty191	2018	Heng Li
fields	https://openalex.org/fields/11	https://openalex.org/W330676098		2018	S. R. Olsen
fields	https://openalex.org/fields/11	https://openalex.org/W1539503448	https://doi.org/10.1002/j.1460-2075.1987.tb02730.x	1987	Richard Jefferson, Tony A. Kavanagh, Michael W. Bevan
fields	https://openalex.org/fields/11	https://openalex.org/W2126386203	https://doi.org/10.1016/j.plaphy.2010.08.016	2010	Sarvajeet Singh Gill, Narendra Tuteja
fields	https://openalex.org/fields/11	https://openalex.org/W2063623478	https://doi.org/10.1016/0034-4257(79)90013-0	1979	Compton J. Tucker
fields	https://openalex.org/fields/11	https://openalex.org/W2013410948	https://doi.org/10.1086/284325	1985	Joseph Felsenstein
fields	https://openalex.org/fields/11	https://openalex.org/W1642724957	https://doi.org/10.2136/sssabookser5.3.c34	2013	D. W. Nelson, L. E. Sommers
fields	https://openalex.org/fields/11	https://openalex.org/W1970156673	https://doi.org/10.1126/science.270.5235.467	1995	Mark Schena, Dari Shalon, Ronald W. Davis, Patrick O. Brown
fields	https://openalex.org/fields/11	https://openalex.org/W2158921004	https://doi.org/10.1016/j.ijfoodmicro.2004.03.022	2004	Sara A. Burt
fields	https://openalex.org/fields/11	https://openalex.org/W2158804744	https://doi.org/10.1101/gr.092759.109	2009	Martin Krzywinski, Jacqueline E. Schein, İnanç Birol, Joseph M. Connors, Randy D. Gascoyne, Doug Horsman, Steven J.M. Jones, Marco A. Marra
fields	https://openalex.org/fields/11	https://openalex.org/W2612166593		1974	Barry J. Everitt, Sabine Landau, Morven Leese
fields	https://openalex.org/fields/11	https://openalex.org/W2160969485	https://doi.org/10.1101/gr.074492.107	2008	Daniel R. Zerbino, Ewan Birney
fields	https://openalex.org/fields/11	https://openalex.org/W2077545872	https://doi.org/10.1016/0014-4827(68)90403-5	1968	O. L. Gamborg, R. A. Miller, Kunihiko Ojima
fields	https://openalex.org/fields/11	https://openalex.org/W2118476033	https://doi.org/10.1111/j.1365-3180.1974.tb01084.x	1974	J.C. Zadoks, T. T. Chang, C. F. Konzak
fields	https://openalex.org/fields/11	https://openalex.org/W2130889389	https://doi.org/10.1111/j.1365-294x.1993.tb00005.x	1993	Monique Gardes, Thomas D. Bruns
fields	https://openalex.org/fields/11	https://openalex.org/W2582985779	https://doi.org/10.1016/0305-750x(86)90141-5	1986	
fields	https://openalex.org/fields/11	https://openalex.org/W3002539152	https://doi.org/10.1016/s0140-6736(20)30154-9	2020	Jasper Fuk‐Woo Chan, Shuofeng Yuan, Kin‐Hang Kok, Kelvin Kai‐Wang To, Hin Chu, Yang Jin, Fanfan Xing, Jieling Liu, Cyril Chik‐Yan Yip, Rosana Wing‐Shan Poon, Hoi-Wah Tsoi, Simon Kam-Fai Lo, Kwok‐Hung Chan, Vincent Kwok‐Man Poon, Wan-Mui Chan, Jonathan Daniel Ip, Jian‐Piao Cai, Vincent Chi‐Chung Cheng, Honglin Chen, Christopher Kim-Ming Hui, Kwok-Yung Yuen
fields	https://openalex.org/fields/11	https://openalex.org/W2020407132	https://doi.org/10.1016/0022-2496(77)90033-5	1977	Thomas L. Saaty
fields	https://openalex.org/fields/11	https://openalex.org/W1566936261	https://doi.org/10.1002/0471667196.ess2527	2005	Domestic Commerce
fields	https://openalex.org/fields/11	https://openalex.org/W2110856574	https://doi.org/10.1093/oxfordjournals.pcp.a076232	1981	Yoshiyuki Nakano, Kozi Asada
fields	https://openalex.org/fields/11	https://openalex.org/W2162774880	https://doi.org/10.2136/sssaj1978.03615995004200030009x	1978	W. L. Lindsay, W. A. Norvell
fields	https://openalex.org/fields/11	https://openalex.org/W2166722801	https://doi.org/10.1126/science.199.4335.1302	1978	Joseph H. Connell
fields	https://openalex.org/fields/11	https://openalex.org/W1988182864	https://doi.org/10.1073/pnas.70.12.3321	1973	Masatoshi Nei
fields	https://openalex.org/fields/11	https://openalex.org/W2899573755	https://doi.org/10.5951/mt.72.8.0637	1979	
fields	https://openalex.org/fields/11	https://openalex.org/W2964849163	https://doi.org/10.1038/s41587-019-0201-4	2019	Daehwan Kim, Joseph M. Paggi, Chanhee Park, Christopher Bennett, Steven L. Salzberg
fields	https://openalex.org/fields/11	https://openalex.org/W2073879684	https://doi.org/10.1021/bi00789a030	1971	Grant Fairbanks, Theodore L. Steck, Donald F.H. Wallach
fields	https://openalex.org/fields/11	https://openalex.org/W2110837175	https://doi.org/10.1128/cmr.12.4.564	1999	M. M. Cowan
fields	https://openalex.org/fields/11	https://openalex.org/W3216089686		1950	D. R. Hoaglang
fields	https://openalex.org/fields/11	https://openalex.org/W2074932610	https://doi.org/10.1080/03637750903310360	2009	Andrew F. Hayes
fields	https://openalex.org/fields/11	https://openalex.org/W2071128523	https://doi.org/10.1037/h0071325	1933	H. Hotelling
fields	https://openalex.org/fields/11	https://openalex.org/W1577441875		2018	D. R. Hoagland, Daniel I. Arnon
fields	https://openalex.org/fields/11	https://openalex.org/W1550918981		1996	Donald L. Sparks, A. L. Page, Philip A. Helmke, Richard H. Loeppert, P. N. Soltanpour, M. A. Tabatabai, Cliff T. Johnston, M. E. Sumner
fields	https://openalex.org/fields/11	https://openalex.org/W1750690213	https://doi.org/10.1016/s0021-9258(19)45228-9	1972	Hara P. Misra, Irwin Fridovich
fields	https://openalex.org/fields/11	https://openalex.org/W2019655958	https://doi.org/10.1111/j.2041-210x.2012.00261.x	2012	Shinichi Nakagawa, Holger Schielzeth
fields	https://openalex.org/fields/11	https://openalex.org/W3009335299	https://doi.org/10.1016/j.cell.2020.02.058	2020	Alexandra C. Walls, Young‐Jun Park, M. Alejandra Tortorici, Abigail Wall, Andrew T. McGuire, David Veesler
fields	https://openalex.org/fields/11	https://openalex.org/W2166562121	https://doi.org/10.1038/nature12820	2013	Lawrence A. David, Corinne F. Maurice, Rachel N. Carmody, David B. Gootenberg, Julie E. Button, Benjamin E. Wolfe, Alisha V. Ling, A. Sloan Devlin, Yug Varma, Michael A. Fischbach, Sudha B. Biddinger, Rachel J. Dutton, Peter J. Turnbaugh
fields	https://openalex.org/fields/11	https://openalex.org/W2112315008	https://doi.org/10.1111/j.2006.0906-7590.04596.x	2006	Jane Elith, Catherine H. Graham, Robert P. Anderson, Miroslav Dudík, Simon Ferrier, Antoine Guisan, Robert J. Hijmans, Falk Huettmann, John R. Leathwick, Anthony Lehmann, Jin Li, Lúcia G. Lohmann, Bette A. Loiselle, Glenn Manion, Craig Moritz, Miguel Nakamura, Yoshinori Nakazawa, Jacob McC. Overton, A. Townsend Peterson, Steven J. Phillips, Karen Richardson, Ricardo Scachetti‐Pereira, Robert E. Schapire, Jorge Soberón, Stephen E. Williams, Mary S. Wisz, Niklaus E. Zimmermann
fields	https://openalex.org/fields/11	https://openalex.org/W2166152751	https://doi.org/10.1111/boj.12385	2016	
fields	https://openalex.org/fields/11	https://openalex.org/W1587627133		2002	Cajo J. F. ter Braak, Petr Šmilauer
fields	https://openalex.org/fields/11	https://openalex.org/W2046857879	https://doi.org/10.1007/bf00386231	1980	Graham D. Farquhar, Susanne von Caemmerer, J. A. Berry
fields	https://openalex.org/fields/11	https://openalex.org/W1975892234	https://doi.org/10.1016/s0304-4165(89)80016-9	1989	Bernard Genty, Jean‐Marie Briantais, Neil R. Baker
fields	https://openalex.org/fields/11	https://openalex.org/W1512810258		1996	Frederick C. Neidhardt
fields	https://openalex.org/fields/11	https://openalex.org/W2748206392	https://doi.org/10.15468/ypoair	2017	Rob Cubey
fields	https://openalex.org/fields/11	https://openalex.org/W2520660681	https://doi.org/10.5408/0022-1368-43.2.102	1995	James H. Shea
fields	https://openalex.org/fields/11	https://openalex.org/W2139156166	https://doi.org/10.2307/1942661	1984	Stuart H. Hurlbert
fields	https://openalex.org/fields/11	https://openalex.org/W2085258124	https://doi.org/10.1016/s0007-1536(70)80110-3	1970	Jean M. Phillips, D. S. Hayman
fields	https://openalex.org/fields/11	https://openalex.org/W2146850492	https://doi.org/10.4324/9781315129266	2017	Bernard Campbell
fields	https://openalex.org/fields/11	https://openalex.org/W2090037139	https://doi.org/10.1126/science.1181369	2009	Erez Lieberman-Aiden, Nynke L. van Berkum, Louise Williams, Maxim Imakaev, Tobias Ragoczy, Agnes Telling, Ido Amit, Bryan R. Lajoie, Peter J. Sabo, Michael O. Dorschner, Richard Sandstrom, B Bernstein, M. A. Bender, Mark Groudine, Andreas Gnirke, J Stamatoyannopoulos, Leonid A. Mirny, Eric S. Lander, Job Dekker
fields	https://openalex.org/fields/11	https://openalex.org/W2132527497	https://doi.org/10.1093/jexbot/51.345.659	2000	Kate Maxwell, Giles N. Johnson
fields	https://openalex.org/fields/11	https://openalex.org/W339701613		1999	D. Jean Clandinin, F. Michael Connelly
fields	https://openalex.org/fields/11	https://openalex.org/W2107772251	https://doi.org/10.1093/bioinformatics/btt086	2013	Alexey Gurevich, Vladislav Saveliev, Nikolay Vyahhi, Glenn Tesler
fields	https://openalex.org/fields/11	https://openalex.org/W2135858501	https://doi.org/10.1146/annurev.ecolsys.37.091305.110100	2006	Camille Parmesan
fields	https://openalex.org/fields/11	https://openalex.org/W2155988679	https://doi.org/10.1016/j.tree.2008.10.008	2009	Benjamin M. Bolker, Mollie E. Brooks, Connie J. Clark, Shane W. Geange, John R. Poulsen, M. Henry H. Stevens, Jada-Simone S. White
fields	https://openalex.org/fields/11	https://openalex.org/W2004314923	https://doi.org/10.1016/0014-4827(61)90192-6	1961	Leonard Hayflick, Paul S. Moorhead
fields	https://openalex.org/fields/11	https://openalex.org/W2128728535	https://doi.org/10.1002/wics.101	2010	Hervé Abdi, Lynne J. Williams
fields	https://openalex.org/fields/11	https://openalex.org/W2165111556	https://doi.org/10.1139/z90-092	1990	Steven L. Lima, Lawrence M. Dill
fields	https://openalex.org/fields/11	https://openalex.org/W1973782344	https://doi.org/10.1128/jb.153.1.163-168.1983	1983	Hisao Ito, Y Fukuda, Kousaku Murata, Akira Kimura
fields	https://openalex.org/fields/11	https://openalex.org/W2030205108	https://doi.org/10.1126/science.1075762	2002	Gerard Manning, D B Whyte, Robert A. Martinez, Tony Hunter, Sucha Sudarsanam
fields	https://openalex.org/fields/11	https://openalex.org/W2088477804	https://doi.org/10.1007/bf02289447	1965	John L. Horn
fields	https://openalex.org/fields/11	https://openalex.org/W2006807779	https://doi.org/10.1007/bf02712670	1983	Stephen L. Dellaporta, Jonathan Wood, James Hicks
fields	https://openalex.org/fields/11	https://openalex.org/W1982855075	https://doi.org/10.1371/journal.pone.0112963	2014	Bruce J. Walker, Thomas Abeel, Terrance Shea, Margaret Priest, Amr Abouelliel, Sharadha Sakthikumar, Christina A. Cuomo, Qiandong Zeng, Jennifer R. Wortman, Sarah Young, Ashlee M. Earl
fields	https://openalex.org/fields/11	https://openalex.org/W2153947402	https://doi.org/10.18637/jss.v025.i01	2008	Sébastien Lê, Julie Josse, François Husson
fields	https://openalex.org/fields/11	https://openalex.org/W2095655760	https://doi.org/10.3201/eid0505.990502	1999	Paul S. Mead, Laurence Slutsker, Vance Dietz, Linda F. McCaig, Joseph Bresee, Craig Shapiro, Patricia M. Griffin, Robert V. Tauxe
fields	https://openalex.org/fields/11	https://openalex.org/W4243177274	https://doi.org/10.1037//0033-2909.112.1.155	1992	Jacob Cohen
fields	https://openalex.org/fields/11	https://openalex.org/W2169330513	https://doi.org/10.1126/science.1110591	2005	Paul B. Eckburg, Elisabeth M. Bik, Çharles N. Bernstein, Elizabeth Purdom, Les Dethlefsen, Michael Sargent, Steven R. Gill, William Nelson, David A. Relman
fields	https://openalex.org/fields/11	https://openalex.org/W2005156172	https://doi.org/10.1016/0165-1161(83)90010-9	1983	Dorothy M. Maron, Bruce N. Ames
fields	https://openalex.org/fields/11	https://openalex.org/W2027229485	https://doi.org/10.1038/nbt1183-784	1983	Reinhard Simon, U. B. Priefer, Alfred Pühler
fields	https://openalex.org/fields/11	https://openalex.org/W2149507322	https://doi.org/10.1038/nature02121	2004	Chris D. Thomas, A. Cameron, Rhys E. Green, Michel Bakkenes, Linda J. Beaumont, Yvonne C. Collingham, Barend F.N. Erasmus, Marinez Ferreira de Siqueira, Alan Grainger, Lee Hannah, Lesley Hughes, Brian Huntley, Albert S. van Jaarsveld, Guy F. Midgley, Lera Miles, Miguel A. Ortega‐Huerta, A. Townsend Peterson, Oliver L. Phillips, Stephen E. Williams
fields	https://openalex.org/fields/11	https://openalex.org/W2103317434	https://doi.org/10.1890/04-0922	2005	David U. Hooper, F. Stuart Chapin, John J. Ewel, Andy Hector, Pablo Inchausti, Sandra Lavorel, John H. Lawton, David M. Lodge, Michel Loreau, Shahid Naeem, Bernhard Schmid, Heikki Setälä, Amy J. Symstad, John Vandermeer, David A. Wardle
fields	https://openalex.org/fields/11	https://openalex.org/W2011596025	https://doi.org/10.2307/3284227	1997	Albert O. Bush, Kevin D. Lafferty, Jeffrey M. Lotz, Allen W. Shostak
fields	https://openalex.org/fields/11	https://openalex.org/W2127435093	https://doi.org/10.1038/nature06536	2008	Kate E. Jones, Nikkita Patel, Marc A. Levy, Adam Storeygard, Deborah Balk, John L. Gittleman, Peter Daszak
fields	https://openalex.org/fields/11	https://openalex.org/W2727623211	https://doi.org/10.2134/agronmonogr9.2.2ed.c29	1982	D. W. Nelson, L. E. Sommers
fields	https://openalex.org/fields/11	https://openalex.org/W2021995332	https://doi.org/10.5264/eiyogakuzashi.44.307	1986	Makoto Oyaizu
fields	https://openalex.org/fields/11	https://openalex.org/W1997320786	https://doi.org/10.1007/bf02289233	1958	Henry F. Kaiser
fields	https://openalex.org/fields/11	https://openalex.org/W3009906937	https://doi.org/10.1038/s41564-020-0695-z	2020	Alexander E. Gorbalenya, Susan C. Baker, Ralph S. Baric, Raoul J. de Groot, Christian Drosten, Anastasia Gulyaeva, Bart L. Haagmans, Chris Lauber, A. M. Leontovich, Benjamin W. Neuman, Dmitry Penzar, Stanley Perlman, Leo L. M. Poon, Dmitry V. Samborskiy, Igor A. Sidorov, Isabel Sola, John Ziebuhr
fields	https://openalex.org/fields/11	https://openalex.org/W3156458251	https://doi.org/10.1093/nar/gkab301	2021	Ivica Letunić, Peer Bork
fields	https://openalex.org/fields/11	https://openalex.org/W2128591134	https://doi.org/10.3201/eid1701.p11101	2010	Elaine Scallan, Robert M. Hoekstra, Frederick J. Angulo, Robert V. Tauxe, Marc‐Alain Widdowson, Sharon L. Roy, Jeffery L. Jones, Patricia M. Griffin
fields	https://openalex.org/fields/11	https://openalex.org/W2122266551	https://doi.org/10.1038/nature01014	2002	David Tilman, Kenneth G. Cassman, Pamela A. Matson, Rosamond L. Naylor, Stephen Polasky
